Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"8965638000","38600","3283","2110.3"
"8965905000","38600","3283","2110.3"
"8966115000","38600","3283","2110.3"
"8966330000","38600","3283","2110.3"
"8966541000","38600","3283","2110.3"
"8966948000","38600","3283","2110.6"
"8967216000","38600","3283","2110.6"
"8967425000","38600","3283","2110.6"
"8967636000","38600","3283","2110.6"
"8967845000","38600","3283","2110.6"
"8968310000","38600","3283","2110.6"
"8968520000","38600","3283","2110.6"
"8968731000","38600","3283","2110.6"
"8968941000","38600","3283","2110.6"
"8969151000","38600","3283","2110.6"
"8969617000","38600","3283","2110.9"
"8969828000","38600","3283","2110.9"
"8970038000","38600","3283","2110.9"
"8970248000","38600","3283","2110.9"
"8970458000","38600","3283","2110.9"
"8970923000","38600","3283","2110.9"
"8971133000","38600","3283","2110.9"
"8971343000","38600","3282","2110.9"
"8971553000","38600","3282","2111.2"
"8971764000","38600","3282","2111.2"
"8972171000","38600","3282","2111.2"
"8972439000","38600","3283","2111.2"
"8972649000","38600","3283","2111.2"
"8972859000","38600","3283","2111.2"
"8973070000","38600","3283","2111.2"
"8973478000","38600","3283","2111.2"
"8973746000","38600","3283","2111.5"
"8973955000","38600","3283","2111.5"
"8974164000","38600","3283","2111.5"
"8974375000","38600","3283","2111.5"
"8974783000","38600","3283","2111.5"
"8975051000","38600","3283","2111.5"
"8975261000","38600","3283","2111.5"
"8975471000","38600","3283","2111.5"
"8975680000","38600","3282","2111.5"
"8976088000","38600","3282","2111.7"
"8976361000","38600","3282","2111.7"
"8976572000","38600","3283","2111.7"
"8976782000","38600","3283","2111.7"
"8976992000","38600","3283","2111.7"
"8977399000","38600","3283","2111.7"
"8977668000","38600","3283","2111.7"
"8977878000","38600","3283","2111.7"
"8978088000","38600","3282","2111.7"
"8978299000","38600","3282","2112.0"
"8978706000","38600","3282","2112.0"
"8978975000","38600","3282","2112.0"
"8979185000","38600","3283","2112.0"
"8979395000","38600","3283","2112.0"
"8979606000","38600","3283","2112.0"
"8980013000","38600","3283","2112.0"
"8980281000","38600","3282","2112.0"
"8980542000","38600","3282","2112.3"
"8980752000","38600","3282","2112.3"
"8980962000","38600","3282","2112.3"
"8981370000","38600","3282","2112.3"
"8981638000","38600","3283","2112.3"
"8981847000","38600","3283","2112.3"
"8982058000","38600","3283","2112.3"
"8982269000","38600","3283","2112.3"
"8982676000","38600","3283","2112.3"
"8982944000","38600","3283","2112.6"
"8983154000","38600","3283","2112.6"
"8983364000","38600","3283","2112.6"
"8983574000","38600","3283","2112.6"
"8983982000","38600","3283","2112.6"
"8984249000","38600","3283","2112.6"
"8984459000","38600","3283","2112.6"
"8984668000","38600","3283","2112.6"
"8984878000","38600","3282","2112.6"
"8985343000","38600","3282","2112.9"
"8985553000","38600","3282","2112.9"
"8985764000","38600","3283","2112.9"
"8985974000","38600","3283","2112.9"
"8986184000","38600","3283","2112.9"
"8986655000","38600","3283","2112.9"
"8986864000","38600","3282","2112.9"
"8987074000","38600","3282","2112.9"
"8987284000","38600","3282","2113.2"
"8987494000","38600","3282","2113.2"
"8987902000","38600","3282","2113.2"
"8988170000","38600","3282","2113.2"
"8988380000","38600","3282","2113.2"
"8988591000","38600","3282","2113.2"
"8988800000","38600","3282","2113.2"
"8989209000","38600","3282","2113.2"
"8989476000","38600","3282","2113.2"
"8989686000","38600","3282","2113.5"
"8989897000","38600","3282","2113.5"
"8990107000","38600","3282","2113.5"
"8990514000","38600","3282","2113.5"
"8990783000","38600","3282","2113.5"
"8990993000","38600","3282","2113.5"
"8991202000","38600","3283","2113.5"
"8991412000","38600","3282","2113.5"
"8991820000","38600","3282","2113.8"
"8992088000","38600","3282","2113.8"
"8992298000","38600","3282","2113.8"
"8992508000","38600","3282","2113.8"
"8992718000","38600","3283","2113.8"
"8993126000","38600","3283","2113.8"
"8993393000","38600","3283","2113.8"
"8993602000","38600","3282","2113.8"
"8993812000","38600","3282","2113.8"
"8994022000","38600","3282","2114.1"
"8994430000","38600","3282","2114.1"
"8994698000","38600","3282","2114.1"
"8994909000","38600","3282","2114.1"
"8995118000","38600","3282","2114.1"
"8995328000","38600","3282","2114.1"
"8995735000","38600","3282","2114.1"
"8996004000","38600","3282","2114.1"
"8996220000","38600","3282","2114.1"
"8996429000","38600","3282","2114.3"
"8996639000","38600","3282","2114.3"
"8997046000","38600","3282","2114.3"
"8997314000","38600","3282","2114.3"
"8997523000","38600","3282","2114.3"
"8997733000","38600","3282","2114.3"
"8997943000","38600","3282","2114.3"
"8998351000","38600","3282","2114.3"
"8998618000","38600","3282","2114.6"
"8998829000","38600","3282","2114.6"
"8999039000","38600","3282","2114.6"
"8999249000","38600","3282","2114.6"
"8999657000","38600","3282","2114.6"
"8999924000","38600","3283","2114.6"
"9000135000","38600","3283","2114.6"
"9000345000","38600","3283","2114.6"
"9000555000","38600","3282","2114.6"
"9000962000","38600","3282","2114.9"
"9001231000","38600","3283","2114.9"
"9001440000","38600","3283","2114.9"
"9001651000","38600","3283","2114.9"
"9001861000","38600","3283","2114.9"
"9002269000","38600","3283","2114.9"
"9002536000","38600","3283","2114.9"
"9002746000","38600","3283","2114.9"
"9002956000","38600","3283","2114.9"
"9003166000","38600","3283","2115.2"
"9003574000","38600","3283","2115.2"
"9003842000","38600","3283","2115.2"
"9004051000","38600","3283","2115.2"
"9004261000","38600","3283","2115.2"
"9004471000","38600","3283","2115.2"
"9004879000","38600","3283","2115.2"
"9005145000","38600","3282","2115.2"
"9005355000","38600","3282","2115.2"
"9005565000","38600","3282","2115.5"
"9005776000","38600","3282","2115.5"
"9006183000","38600","3282","2115.5"
"9006457000","38600","3282","2115.5"
"9006667000","38600","3283","2115.5"
"9006877000","38600","3283","2115.5"
"9007087000","38600","3282","2115.5"
"9007494000","38600","3282","2115.5"
"9007761000","38600","3282","2115.8"
"9007971000","38600","3282","2115.8"
"9008182000","38600","3282","2115.8"
"9008391000","38600","3282","2115.8"
"9008791000","38600","3283","2115.8"
"9009067000","38600","3283","2115.8"
"9009277000","38600","3283","2115.8"
"9009487000","38600","3282","2115.8"
"9009696000","38600","3282","2115.8"
"9010103000","38600","3282","2116.1"
"9010371000","38600","3282","2116.1"
"9010582000","38600","3282","2116.1"
"9010792000","38600","3282","2116.1"
"9011002000","38600","3283","2116.1"
"9011410000","38600","3283","2116.1"
"9011678000","38600","3282","2116.1"
"9011887000","38600","3282","2116.1"
"9012097000","38600","3282","2116.1"
"9012308000","38600","3282","2116.3"
"9012716000","38600","3282","2116.3"
"9012983000","38600","3282","2116.3"
"9013193000","38600","3282","2116.3"
"9013403000","38600","3282","2116.3"
"9013613000","38600","3282","2116.3"
"9014020000","38600","3282","2116.3"
"9014288000","38600","3282","2116.3"
"9014498000","38600","3282","2116.6"
"9014708000","38600","3282","2116.6"
"9014919000","38600","3282","2116.6"
"9015327000","38600","3282","2116.6"
"9015594000","38600","3282","2116.6"
"9015805000","38600","3282","2116.6"
"9016013000","38600","3282","2116.6"
"9016229000","38600","3282","2116.6"
"9016637000","38600","3282","2116.9"
"9016905000","38600","3282","2116.9"
"9017114000","38600","3282","2116.9"
"9017324000","38600","3282","2116.9"
"9017534000","38600","3282","2116.9"
"9017942000","38600","3282","2116.9"
"9018208000","38600","3282","2116.9"
"9018418000","38600","3282","2116.9"
"9018628000","38600","3282","2116.9"
"9018838000","38600","3282","2116.9"
"9019245000","38600","3282","2117.2"
"9019513000","38600","3282","2117.2"
"9019723000","38600","3282","2117.2"
"9019933000","38600","3282","2117.2"
"9020143000","38600","3282","2117.2"
"9020551000","38600","3282","2117.2"
"9020818000","38600","3282","2117.2"
"9021029000","38600","3282","2117.2"
"9021239000","38600","3282","2117.5"
"9021448000","38600","3282","2117.5"
"9021847000","38600","3282","2117.5"
"9022124000","38600","3282","2117.5"
"9022334000","38600","3282","2117.5"
"9022548000","38600","3282","2117.5"
"9022758000","38600","3282","2117.5"
"9023167000","38600","3282","2117.5"
"9023433000","38600","3282","2117.8"
"9023644000","38600","3282","2117.8"
"9023854000","38600","3282","2117.8"
"9024064000","38600","3282","2117.8"
"9024471000","38600","3282","2117.8"
"9024740000","38600","3282","2117.8"
"9024950000","38600","3283","2117.8"
"9025160000","38600","3283","2117.8"
"9025370000","38600","3282","2117.8"
"9025777000","38600","3282","2118.1"
"9026045000","38600","3282","2118.1"
"9026261000","38600","3282","2118.1"
"9026471000","38600","3282","2118.1"
"9026680000","38600","3282","2118.1"
"9027146000","38600","3283","2118.1"
"9027356000","38600","3283","2118.1"
"9027566000","38600","3282","2118.1"
"9027776000","38600","3282","2118.1"
"9027986000","38600","3282","2118.4"
"9028394000","38600","3282","2118.4"
"9028662000","38600","3282","2118.4"
"9028872000","38600","3283","2118.4"
"9029082000","38600","3283","2118.4"
"9029292000","38600","3283","2118.4"
"9029700000","38600","3282","2118.4"
"9029968000","38600","3282","2118.4"
"9030176000","38600","3282","2118.7"
"9030387000","38600","3282","2118.7"
"9030596000","38600","3282","2118.7"
"9031004000","38600","3283","2118.7"
"9031271000","38600","3283","2118.7"
"9031481000","38600","3283","2118.7"
"9031691000","38600","3283","2118.7"
"9031901000","38600","3283","2118.7"
"9032308000","38600","3283","2118.7"
"9032576000","38600","3283","2118.9"
"9032785000","38600","3283","2118.9"
"9032996000","38600","3283","2118.9"
"9033206000","38600","3283","2118.9"
"9033613000","38600","3283","2118.9"
"9033881000","38600","3283","2118.9"
"9034091000","38600","3283","2118.9"
"9034300000","38600","3283","2118.9"
"9034511000","38600","3283","2118.9"
"9034911000","38600","3283","2119.2"
"9035187000","38600","3283","2119.2"
"9035396000","38600","3283","2119.2"
"9035607000","38600","3283","2119.2"
"9035816000","38600","3283","2119.2"
"9036287000","38600","3283","2119.2"
"9036496000","38600","3283","2119.2"
"9036706000","38600","3283","2119.2"
"9036916000","38600","3282","2119.2"
"9037125000","38600","3282","2119.5"
"9037590000","38600","3282","2119.5"
"9037800000","38600","3282","2119.5"
"9038010000","38600","3282","2119.5"
"9038219000","38600","3283","2119.5"
"9038430000","38600","3283","2119.5"
"9038838000","38600","3282","2119.5"
"9039105000","38600","3282","2119.5"
"9039315000","38600","3282","2119.8"
"9039525000","38600","3282","2119.8"
"9039735000","38600","3282","2119.8"
"9040143000","38600","3282","2119.8"
"9040411000","38600","3282","2119.8"
"9040621000","38600","3283","2119.8"
"9040830000","38600","3283","2119.8"
"9041040000","38600","3283","2119.8"
"9041448000","38600","3282","2119.8"
"9041715000","38600","3282","2120.1"
"9041925000","38600","3282","2120.1"
"9042135000","38600","3282","2120.1"
"9042345000","38600","3282","2120.1"
"9042753000","38600","3283","2120.1"
"9043021000","38600","3283","2120.1"
"9043231000","38600","3282","2120.1"
"9043440000","38600","3282","2120.1"
"9043650000","38600","3282","2120.1"
"9044059000","38600","3282","2120.4"
"9044326000","38600","3282","2120.4"
"9044536000","38600","3282","2120.4"
"9044745000","38600","3282","2120.4"
"9044955000","38600","3282","2120.4"
"9045363000","38600","3282","2120.4"
"9045632000","38600","3282","2120.4"
"9045841000","38600","3282","2120.4"
"9046051000","38600","3282","2120.4"
"9046267000","38600","3282","2120.7"
"9046675000","38600","3282","2120.7"
"9046943000","38600","3282","2120.7"
"9047153000","38600","3282","2120.7"
"9047362000","38600","3282","2120.7"
"9047572000","38600","3282","2120.7"
"9047972000","38600","3282","2120.7"
"9048248000","38600","3282","2120.7"
"9048457000","38600","3282","2121.0"
"9048668000","38600","3282","2121.0"
"9048879000","38600","3282","2121.0"
"9049286000","38600","3282","2121.0"
"9049553000","38600","3282","2121.0"
"9049762000","38600","3282","2121.0"
"9049972000","38600","3282","2121.0"
"9050182000","38600","3282","2121.0"
"9050589000","38600","3282","2121.0"
"9050857000","38600","3282","2121.2"
"9051068000","38600","3282","2121.2"
"9051278000","38600","3282","2121.2"
"9051488000","38600","3282","2121.2"
"9051895000","38600","3282","2121.2"
"9052162000","38600","3282","2121.2"
"9052372000","38600","3282","2121.2"
"9052582000","38600","3282","2121.2"
"9052792000","38600","3282","2121.2"
"9053200000","38600","3282","2121.5"
"9053468000","38600","3282","2121.5"
"9053678000","38600","3282","2121.5"
"9053888000","38600","3282","2121.5"
"9054097000","38600","3282","2121.5"
"9054505000","38600","3282","2121.5"
"9054772000","38600","3282","2121.5"
"9054983000","38600","3282","2121.5"
"9055193000","38600","3282","2121.8"
"9055403000","38600","3282","2121.8"
"9055810000","38600","3282","2121.8"
"9056077000","38600","3282","2121.8"
"9056292000","38600","3282","2121.8"
"9056503000","38600","3282","2121.8"
"9056712000","38600","3282","2121.8"
"9057120000","38600","3282","2121.8"
"9057388000","38600","3282","2122.1"
"9057597000","38600","3282","2122.1"
"9057807000","38600","3282","2122.1"
"9058017000","38600","3282","2122.1"
"9058425000","38600","3282","2122.1"
"9058692000","38600","3282","2122.1"
"9058902000","38600","3282","2122.1"
"9059113000","38600","3282","2122.1"
"9059322000","38600","3282","2122.1"
"9059730000","38600","3282","2122.4"
"9059997000","38600","3282","2122.4"
"9060208000","38600","3282","2122.4"
"9060417000","38600","3282","2122.4"
"9060628000","38600","3282","2122.4"
"9061026000","38600","3282","2122.4"
"9061302000","38600","3282","2122.4"
"9061512000","38600","3282","2122.7"
"9061723000","38600","3282","2122.7"
"9061933000","38600","3282","2122.7"
"9062340000","38600","3282","2122.7"
"9062608000","38600","3282","2122.7"
"9062817000","38600","3282","2122.7"
"9063027000","38600","3282","2122.7"
"9063238000","38600","3282","2122.7"
"9063645000","38600","3282","2122.7"
"9063912000","38600","3282","2123.0"
"9064123000","38600","3282","2123.0"
"9064333000","38600","3282","2123.0"
"9064547000","38600","3282","2123.0"
"9064955000","38600","3282","2123.0"
"9065223000","38600","3282","2123.0"
"9065432000","38600","3282","2123.0"
"9065642000","38600","3282","2123.0"
"9065853000","38600","3282","2123.0"
"9066265000","38600","3282","2123.3"
"9066533000","38600","3282","2123.3"
"9066743000","38600","3282","2123.3"
"9066953000","38600","3282","2123.3"
"9067162000","38600","3282","2123.3"
"9067570000","38600","3282","2123.3"
"9067837000","38600","3282","2123.3"
"9068047000","38600","3282","2123.3"
"9068256000","38600","3282","2123.6"
"9068466000","38600","3282","2123.6"
"9068873000","38600","3282","2123.6"
"9069142000","38600","3282","2123.6"
"9069351000","38600","3282","2123.6"
"9069561000","38600","3282","2123.6"
"9069771000","38600","3282","2123.6"
"9070180000","38600","3282","2123.6"
"9070447000","38600","3282","2123.6"
"9070656000","38600","3282","2123.9"
"9070866000","38600","3282","2123.9"
"9071076000","38600","3282","2123.9"
"9071484000","38600","3282","2123.9"
"9071751000","38600","3282","2123.9"
"9071961000","38600","3282","2123.9"
"9072172000","38600","3282","2123.9"
"9072381000","38600","3282","2123.9"
"9072789000","38600","3282","2124.2"
"9073057000","38600","3282","2124.2"
"9073267000","38600","3282","2124.2"
"9073478000","38600","3283","2124.2"
"9073688000","38600","3283","2124.2"
"9074088000","38600","3283","2124.2"
"9074363000","38600","3283","2124.2"
"9074573000","38600","3283","2124.2"
"9074783000","38600","3283","2124.2"
"9074992000","38600","3283","2124.2"
"9075400000","38600","3283","2124.4"
"9075667000","38600","3283","2124.4"
"9075878000","38600","3283","2124.4"
"9076087000","38600","3283","2124.4"
"9076303000","38600","3283","2124.4"
"9076711000","38600","3283","2124.4"
"9076979000","38600","3283","2124.4"
"9077188000","38600","3283","2124.4"
"9077399000","38600","3283","2124.7"
"9077609000","38600","3283","2124.7"
"9078016000","38600","3283","2124.7"
"9078283000","38600","3283","2124.7"
"9078493000","38600","3283","2124.7"
"9078703000","38600","3283","2124.7"
"9078912000","38600","3283","2124.7"
"9079319000","38600","3283","2124.7"
"9079588000","38600","3283","2125.0"
"9079798000","38600","3283","2125.0"
"9080009000","38600","3283","2125.0"
"9080219000","38600","3283","2125.0"
"9080626000","38600","3283","2125.0"
"9080894000","38600","3283","2125.0"
"9081104000","38600","3283","2125.0"
"9081314000","38600","3283","2125.0"
"9081524000","38600","3283","2125.0"
"9081931000","38600","3283","2125.3"
"9082199000","38600","3283","2125.3"
"9082409000","38600","3283","2125.3"
"9082619000","38600","3283","2125.3"
"9082830000","38600","3283","2125.3"
"9083237000","38600","3283","2125.3"
"9083504000","38600","3283","2125.3"
"9083714000","38600","3283","2125.3"
"9083925000","38600","3283","2125.3"
"9084135000","38600","3283","2125.6"
"9084542000","38600","3283","2125.6"
"9084811000","38600","3283","2125.6"
"9085021000","38600","3283","2125.6"
"9085231000","38600","3283","2125.6"
"9085441000","38600","3283","2125.6"
"9085849000","38600","3283","2125.6"
"9086116000","38600","3283","2125.6"
"9086331000","38600","3283","2125.9"
"9086542000","38600","3283","2125.9"
"9086752000","38600","3283","2125.9"
"9087159000","38600","3283","2125.9"
"9087427000","38600","3283","2125.9"
"9087638000","38600","3283","2125.9"
"9087847000","38600","3283","2125.9"
"9088057000","38600","3283","2125.9"
"9088465000","38600","3283","2125.9"
"9088732000","38600","3283","2126.2"
"9088941000","38600","3283","2126.2"
"9089151000","38600","3283","2126.2"
"9089361000","38600","3283","2126.2"
"9089769000","38600","3283","2126.2"
"9090037000","38600","3283","2126.2"
"9090247000","38600","3283","2126.2"
"9090457000","38600","3283","2126.2"
"9090666000","38600","3282","2126.2"
"9091074000","38600","3282","2126.5"
"9091341000","38600","3283","2126.5"
"9091552000","38600","3283","2126.5"
"9091762000","38600","3283","2126.5"
"9091972000","38600","3283","2126.5"
"9092379000","38600","3283","2126.5"
"9092648000","38600","3283","2126.5"
"9092857000","38600","3282","2126.5"
"9093068000","38600","3282","2126.5"
"9093278000","38600","3282","2126.7"
"9093685000","38600","3282","2126.7"
"9093953000","38600","3282","2126.7"
"9094163000","38600","3282","2126.7"
"9094374000","38600","3282","2126.7"
"9094583000","38600","3282","2126.7"
"9094991000","38600","3282","2126.7"
"9095259000","38600","3282","2126.7"
"9095469000","38600","3282","2127.0"
"9095680000","38600","3282","2127.0"
"9095889000","38600","3282","2127.0"
"9096303000","38600","3282","2127.0"
"9096571000","38600","3282","2127.0"
"9096781000","38600","3282","2127.0"
"9096991000","38600","3282","2127.0"
"9097201000","38600","3282","2127.0"
"9097607000","38600","3282","2127.0"
"9097876000","38600","3282","2127.3"
"9098086000","38600","3282","2127.3"
"9098295000","38600","3282","2127.3"
"9098505000","38600","3282","2127.3"
"9098912000","38600","3282","2127.3"
"9099181000","38600","3282","2127.3"
"9099390000","38600","3282","2127.3"
"9099599000","38600","3282","2127.3"
"9099810000","38600","3282","2127.3"
"9100208000","38600","3282","2127.6"
"9100484000","38600","3282","2127.6"
"9100694000","38600","3282","2127.6"
"9100903000","38600","3282","2127.6"
"9101113000","38600","3282","2127.6"
"9101520000","38600","3282","2127.6"
"9101788000","38600","3282","2127.6"
"9101998000","38600","3282","2127.6"
"9102207000","38600","3282","2127.6"
"9102417000","38600","3282","2127.9"
"9102825000","38600","3282","2127.9"
"9103092000","38600","3282","2127.9"
"9103302000","38600","3282","2127.9"
"9103512000","38600","3282","2127.9"
"9103722000","38600","3282","2127.9"
"9104130000","38600","3282","2127.9"
"9104397000","38600","3282","2127.9"
"9104608000","38600","3282","2128.2"
"9104818000","38600","3282","2128.2"
"9105028000","38600","3282","2128.2"
"9105437000","38600","3282","2128.2"
"9105704000","38600","3282","2128.2"
"9105914000","38600","3282","2128.2"
"9106124000","38600","3282","2128.2"
"9106372000","38600","3282","2128.2"
"9106780000","38600","3282","2128.5"
"9107047000","38600","3282","2128.5"
"9107258000","38600","3282","2128.5"
"9107467000","38600","3282","2128.5"
"9107677000","38600","3282","2128.5"
"9108086000","38600","3282","2128.5"
"9108353000","38600","3282","2128.5"
"9108562000","38600","3282","2128.5"
"9108773000","38600","3282","2128.5"
"9108983000","38600","3282","2128.8"
"9109391000","38600","3282","2128.8"
"9109658000","38600","3282","2128.8"
"9109868000","38600","3282","2128.8"
"9110079000","38600","3282","2128.8"
"9110288000","38600","3283","2128.8"
"9110695000","38600","3283","2128.8"
"9110964000","38600","3282","2128.8"
"9111174000","38600","3282","2128.8"
"9111384000","38600","3282","2129.0"
"9111593000","38600","3282","2129.0"
"9112001000","38600","3282","2129.0"
"9112269000","38600","3282","2129.0"
"9112479000","38600","3282","2129.0"
"9112689000","38600","3282","2129.0"
"9112899000","38600","3282","2129.0"
"9113305000","38600","3282","2129.0"
"9113574000","38600","3282","2129.3"
"9113783000","38600","3282","2129.3"
"9113993000","38600","3282","2129.3"
"9114203000","38600","3282","2129.3"
"9114610000","38600","3282","2129.3"
"9114878000","38600","3283","2129.3"
"9115088000","38600","3283","2129.3"
"9115298000","38600","3282","2129.3"
"9115508000","38600","3282","2129.3"
"9115915000","38600","3282","2129.6"
"9116183000","38600","3282","2129.6"
"9116399000","38600","3282","2129.6"
"9116608000","38600","3282","2129.6"
"9116818000","38600","3282","2129.6"
"9117225000","38600","3282","2129.6"
"9117492000","38600","3282","2129.6"
"9117703000","38600","3282","2129.6"
"9117913000","38600","3282","2129.6"
"9118124000","38600","3282","2129.9"
"9118532000","38600","3282","2129.9"
"9118800000","38600","3282","2129.9"
"9119010000","38600","3282","2129.9"
"9119220000","38600","3282","2129.9"
"9119430000","38600","3282","2129.9"
"9119838000","38600","3282","2129.9"
"9120105000","38600","3282","2129.9"
"9120315000","38600","3282","2130.2"
"9120525000","38600","3282","2130.2"
"9120735000","38600","3282","2130.2"
"9121143000","38600","3282","2130.2"
"9121411000","38600","3282","2130.2"
"9121621000","38600","3282","2130.2"
"9121830000","38600","3282","2130.2"
"9122040000","38600","3282","2130.2"
"9122448000","38600","3282","2130.2"
"9122715000","38600","3282","2130.5"
"9122925000","38600","3282","2130.5"
"9123135000","38600","3282","2130.5"
"9123344000","38600","3282","2130.5"
"9123753000","38600","3282","2130.5"
"9124021000","38600","3282","2130.5"
"9124230000","38600","3282","2130.5"
"9124441000","38600","3282","2130.5"
"9124650000","38600","3282","2130.5"
"9125058000","38600","3282","2130.8"
"9125325000","38600","3282","2130.8"
"9125535000","38600","3282","2130.8"
"9125744000","38600","3282","2130.8"
"9125954000","38600","3282","2130.8"
"9126368000","38600","3282","2130.8"
"9126637000","38600","3282","2130.8"
"9126847000","38600","3282","2130.8"
"9127057000","38600","3282","2131.1"
"9127267000","38600","3282","2131.1"
"9127675000","38600","3282","2131.1"
"9127943000","38600","3282","2131.1"
"9128153000","38600","3282","2131.1"
"9128363000","38600","3282","2131.1"
"9128574000","38600","3282","2131.1"
"9128982000","38600","3282","2131.1"
"9129250000","38600","3282","2131.1"
"9129458000","38600","3282","2131.4"
"9129669000","38600","3282","2131.4"
"9129878000","38600","3282","2131.4"
"9130287000","38600","3282","2131.4"
"9130554000","38600","3282","2131.4"
"9130764000","38600","3282","2131.4"
"9130974000","38600","3282","2131.4"
"9131184000","38600","3282","2131.4"
"9131591000","38600","3282","2131.7"
"9131860000","38600","3282","2131.7"
"9132070000","38600","3283","2131.7"
"9132280000","38600","3283","2131.7"
"9132490000","38600","3283","2131.7"
"9132897000","38600","3283","2131.7"
"9133165000","38600","3283","2131.7"
"9133375000","38600","3283","2131.7"
"9133583000","38600","3282","2131.7"
"9133793000","38600","3282","2131.7"
"9134200000","38600","3282","2131.9"
"9134468000","38600","3282","2131.9"
"9134678000","38600","3282","2131.9"
"9134888000","38600","3282","2131.9"
"9135098000","38600","3282","2131.9"
"9135506000","38600","3282","2131.9"
"9135774000","38600","3282","2131.9"
"9135984000","38600","3282","2131.9"
"9136194000","38600","3282","2132.2"
"9136408000","38600","3282","2132.2"
"9136816000","38600","3282","2132.2"
"9137083000","38600","3282","2132.2"
"9137294000","38600","3282","2132.2"
"9137503000","38600","3282","2132.2"
"9137713000","38600","3283","2132.2"
"9138121000","38600","3282","2132.2"
"9138388000","38600","3282","2132.5"
"9138598000","38600","3283","2132.5"
"9138808000","38600","3283","2132.5"
"9139017000","38600","3283","2132.5"
"9139408000","38600","3283","2132.5"
"9139685000","38600","3283","2132.5"
"9139895000","38600","3283","2132.5"
"9140105000","38600","3283","2132.5"
"9140315000","38600","3283","2132.5"
"9140722000","38600","3283","2132.8"
"9140990000","38600","3283","2132.8"
"9141200000","38600","3283","2132.8"
"9141409000","38600","3283","2132.8"
"9141620000","38600","3283","2132.8"
"9142027000","38600","3283","2132.8"
"9142295000","38600","3283","2132.8"
"9142505000","38600","3283","2132.8"
"9142715000","38600","3283","2132.8"
"9142925000","38600","3283","2132.8"
"9143334000","38600","3283","2133.1"
"9143601000","38600","3283","2133.1"
"9143812000","38600","3283","2133.1"
"9144022000","38600","3283","2133.1"
"9144231000","38600","3283","2133.1"
"9144639000","38600","3283","2133.1"
"9144907000","38600","3283","2133.1"
"9145118000","38600","3282","2133.1"
"9145328000","38600","3282","2133.4"
"9145538000","38600","3282","2133.4"
"9145945000","38600","3282","2133.4"
"9146218000","38600","3282","2133.4"
"9146427000","38600","3283","2133.4"
"9146638000","38600","3283","2133.4"
"9146848000","38600","3283","2133.4"
"9147314000","38600","3283","2133.4"
"9147524000","38600","3283","2133.7"
"9147733000","38600","3283","2133.7"
"9147943000","38600","3283","2133.7"
"9148154000","38600","3283","2133.7"
"9148624000","38600","3283","2133.7"
"9148834000","38600","3283","2133.7"
"9149044000","38600","3283","2133.7"
"9149254000","38600","3283","2133.7"
"9149464000","38600","3283","2133.7"
"9149871000","38600","3283","2133.9"
"9150139000","38600","3283","2133.9"
"9150349000","38600","3283","2133.9"
"9150559000","38600","3283","2133.9"
"9150768000","38600","3283","2133.9"
"9151175000","38600","3283","2133.9"
"9151443000","38600","3283","2133.9"
"9151654000","38600","3283","2133.9"
"9151863000","38600","3282","2133.9"
"9152073000","38600","3282","2134.2"
"9152480000","38600","3282","2134.2"
"9152749000","38600","3283","2134.2"
"9152959000","38600","3283","2134.2"
"9153168000","38600","3283","2134.2"
"9153378000","38600","3283","2134.2"
"9153787000","38600","3282","2134.2"
"9154054000","38600","3282","2134.2"
"9154264000","38600","3282","2134.5"
"9154473000","38600","3282","2134.5"
"9154684000","38600","3282","2134.5"
"9155149000","38600","3282","2134.5"
"9155359000","38600","3282","2134.5"
"9155569000","38600","3283","2134.5"
"9155779000","38600","3283","2134.5"
"9155988000","38600","3282","2134.5"
"9156402000","38600","3282","2134.5"
"9156670000","38600","3282","2134.8"
"9156880000","38600","3282","2134.8"
"9157090000","38600","3282","2134.8"
"9157300000","38600","3282","2134.8"
"9157707000","38600","3283","2134.8"
"9157974000","38600","3283","2134.8"
"9158185000","38600","3283","2134.8"
"9158395000","38600","3283","2134.8"
"9158604000","38600","3282","2134.8"
"9159011000","38600","3282","2135.1"
"9159279000","38600","3282","2135.1"
"9159490000","38600","3282","2135.1"
"9159700000","38600","3282","2135.1"
"9159910000","38600","3282","2135.1"
"9160317000","38600","3283","2135.1"
"9160585000","38600","3282","2135.1"
"9160795000","38600","3282","2135.1"
"9161006000","38600","3282","2135.4"
"9161216000","38600","3282","2135.4"
"9161624000","38600","3282","2135.4"
"9161891000","38600","3282","2135.4"
"9162101000","38600","3282","2135.4"
"9162311000","38600","3282","2135.4"
"9162521000","38600","3283","2135.4"
"9162928000","38600","3282","2135.4"
"9163197000","38600","3282","2135.7"
"9163407000","38600","3282","2135.7"
"9163616000","38600","3282","2135.7"
"9163826000","38600","3282","2135.7"
"9164292000","38600","3282","2135.7"
"9164502000","38600","3282","2135.7"
"9164712000","38600","3283","2135.7"
"9164922000","38600","3283","2135.7"
"9165132000","38600","3282","2135.7"
"9165538000","38600","3282","2136.0"
"9165807000","38600","3283","2136.0"
"9166016000","38600","3283","2136.0"
"9166232000","38600","3283","2136.0"
"9166442000","38600","3283","2136.0"
"9166849000","38600","3283","2136.0"
"9167117000","38600","3283","2136.0"
"9167327000","38600","3283","2136.0"
"9167536000","38600","3283","2136.0"
"9167746000","38600","3282","2136.0"
"9168153000","38600","3282","2136.2"
